diff,send,accept1,position,time_limit,gotype2,para1,add,mainshow,season,quest_pre,pre,duration,reward_para,extra_reward,listType,name,type2,icon,accept2,id,type1,guide_complete,autoreward,bp_score,list,gopara,reward,is_chapter,autoopen,order,bubble,sub_icon,para3,desctype,desc,type,para2,progressshow
"","","","1","",1,"[""10103000""]","","","","","300103027","","","","1","170400","311","UI_building_10114000","10100028",300103028,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",280,"","","27",2,"372027",1,1,"1"
"","","","1","",1,"[""10103000""]","","","","","300103028","","","","1","170400","311","UI_building_10114000","10100029",300103029,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",290,"","","28",2,"372028",1,1,"1"
"","","","1","",1,"[""10103000""]","","","","","300103029","","","","1","170400","311","UI_building_10114000","10100030",300103030,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",300,"","","29",2,"372029",1,1,"1"
"","","","1","2;57",1,"[""10103000""]","","","","","300103030","","","","1","170400","311","UI_building_10114000","10100031",300103031,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",310,"","","30",2,"task_desc_building_31",1,1,"1"
"","","","1","2;57",1,"[""10103000""]","","","","","300103031","","","","1","170400","311","UI_building_10114000","10100032",300103032,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",320,"","","31",2,"task_desc_building_32",1,1,"1"
"","","","1","2;57",1,"[""10103000""]","","","","","300103032","","","","1","170400","311","UI_building_10114000","10100033",300103033,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",330,"","","32",2,"task_desc_building_33",1,1,"1"
"","","","1","2;57",1,"[""10103000""]","","","","","300103033","","","","1","170400","311","UI_building_10114000","10100034",300103034,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",340,"","","33",2,"task_desc_building_34",1,1,"1"
"","","","1","2;57",1,"[""10103000""]","","","","","300103034","","","","1","170400","311","UI_building_10114000","10100035",300103035,"1","","","{}","306","[""10103000"",""5""]","102020000","0","",350,"","","34",2,"task_desc_building_35",1,1,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000005,"1","","","{}","506","{}","102020000","0","",64,"","","",1,"800786",1,5,"1"
"","","","1","",36,"[""5001""]","","","","","200004010","","","","0","170400","300","UI_building_10114000","10100099",200005001,"1","","","{}","200","[""9""]","102021816","0","",1,"","","",16,"172000",1,1,""
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000010,"1","","","{}","506","{}","102020000","0","",64,"","","",1,"800786",1,10,"1"
"","","","1","",36,"[""5004""]","","","","","200005001","","","","0","170400","300","UI_building_10114000","10100099",200005004,"1","","","{}","200","[""9""]","102021817","0","",1,"","","",16,"172000",1,1,""
"","","","1","",36,"[""5007""]","","","","","200005004","","","","0","170400","300","UI_building_10114000","10100099",200005007,"1","","","{}","200","[""9""]","102021818","0","",1,"","","",16,"172000",1,1,""
"","","","1","",36,"[""5010""]","","","","","200005007","","","","0","170400","300","UI_building_10114000","10100099",200005010,"1","","","{}","200","[""9""]","102021819","0","",1,"","","",16,"172000",1,1,""
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000020,"1","","","{}","506","{}","102020000","0","",74,"","","",1,"800786",1,20,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000030,"1","","","{}","506","{}","102020000","0","",74,"","","",1,"800786",1,30,"1"
"","","","1","",1,"[""0""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052001,"1","","","{}","645","[""770000""]","109010201","0","",5201,"","","",1,"season_s2_quest_desc052",1,0,"1"
"","","","1","",1,"[""2""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052002,"1","","","{}","645","[""770000""]","109010201","0","",5202,"","","",1,"season_s2_quest_desc052",1,2,"1"
"","","","1","",1,"[""4""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052003,"1","","","{}","645","[""770000""]","109010201","0","",5203,"","","",1,"season_s2_quest_desc052",1,4,"1"
"","","","1","",1,"[""6""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052004,"1","","","{}","645","[""770000""]","109010201","0","",5204,"","","",1,"season_s2_quest_desc052",1,6,"1"
"","","","1","",1,"[""8""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052005,"1","","","{}","645","[""770000""]","109010201","0","",5205,"","","",1,"season_s2_quest_desc052",1,8,"1"
"","","","1","",1,"[""10""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052006,"1","","","{}","645","[""770000""]","109010201","0","",5206,"","","",1,"season_s2_quest_desc052",1,10,"1"
"","","","1","",1,"[""12""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052007,"1","","","{}","645","[""770000""]","109010201","0","",5207,"","","",1,"season_s2_quest_desc052",1,12,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000040,"1","","","{}","506","{}","102020000","0","",84,"","","",1,"800786",1,40,"1"
"","","","","",0,"{}","1","","","","","","","","","","326","","",2201001,"13","","","{}","","{}","108410001","","",0,"","","",0,"2000191",13,500,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2201002,"13","","","{}","","{}","108410002","","",0,"","","",0,"2000191",13,1000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2201003,"13","","","{}","","{}","108410003","","",0,"","","",0,"2000191",13,3000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2201004,"13","","","{}","","{}","108410004","","",0,"","","",0,"2000191",13,6000,""
"","","","","",0,"{}","1","","","","","","","","","","326","","",2201005,"13","","","{}","","{}","108410005","","",0,"","","",0,"2000191",13,10000,""
"","","","1","",1,"[""26""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052014,"1","","","{}","645","[""770000""]","109010201","0","",5214,"","","",1,"season_s2_quest_desc052",1,26,"1"
"","","","1","",1,"[""28""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052015,"1","","","{}","645","[""770000""]","109010201","0","",5215,"","","",1,"season_s2_quest_desc052",1,28,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420001200,"1","","","{}","403","[""10120000"",""70""]","102023339","0","",435,"","","",1,"372215",1,1200,"1"
"","","","1","",1,"[""32""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052017,"1","","","{}","645","[""770000""]","109010201","0","",5217,"","","",1,"season_s2_quest_desc052",1,32,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000050,"1","","","{}","506","{}","102020000","0","",84,"","","",1,"800786",1,50,"1"
"","","","1","",1,"[""36""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052019,"1","","","{}","645","[""770000""]","109010201","0","",5219,"","","",1,"season_s2_quest_desc052",1,36,"1"
"","","","1","",1,"[""38""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052020,"1","","","{}","645","[""770000""]","109010201","0","",5220,"","","",1,"season_s2_quest_desc052",1,38,"1"
"","","","1","",1,"[""40""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052021,"1","","","{}","645","[""770000""]","109010201","0","",5221,"","","",1,"season_s2_quest_desc052",1,40,"1"
"","","","1","",1,"[""42""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052022,"1","","","{}","645","[""770000""]","109010201","0","",5217,"","","",1,"season_s2_quest_desc052",1,42,"1"
"","","","1","",1,"[""44""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052023,"1","","","{}","645","[""770000""]","109010201","0","",5218,"","","",1,"season_s2_quest_desc052",1,44,"1"
"","","","1","",1,"[""46""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052024,"1","","","{}","645","[""770000""]","109010201","0","",5219,"","","",1,"season_s2_quest_desc052",1,46,"1"
"","","","1","",1,"[""48""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052025,"1","","","{}","645","[""770000""]","109010201","0","",5220,"","","",1,"season_s2_quest_desc052",1,48,"1"
"","","","1","",1,"[""50""]","1","","2-2","","","","","","1","170406","438","dikuaishengji","10100010",602052026,"1","","","{}","645","[""770000""]","109010201","0","",5221,"","","",1,"season_s2_quest_desc052",1,50,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000060,"1","","","{}","506","{}","102020000","0","",94,"","","",1,"800786",1,60,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000070,"1","","","{}","506","{}","102020000","0","",94,"","","",1,"800786",1,70,"1"
"","","","1","",36,"[""1003""]","1","","","","","","","","","170400","300","UITask_Enemy_1","10100000",1005001,"2","","","{}","","[""5""]","102010501","1","",7,"","","",1,"172003",1,1,"1"
"","","","1","",36,"[""5""]","","","","","","","","","","170400","240","UITask_zombielord","10100000",1005002,"2","","","{}","","[""5""]","102010501","1","",8,"","","",2,"170083",1,1,"1"
"","","","1","",1,"[""10201000""]","1","","","","","","","","","170400","311","UI_building_10201000","10100000",1005003,"2","","","{}","","[""10201000"",""5""]","102010501","1","",1,"","1","1",2,"372001",1,1,"1"
"","","","1","",1,"[""10206000""]","1","","","","","","","","","170400","311","UI_building_10206000","10100000",1005004,"2","","","{}","","[""10206000"",""5""]","102010501","1","",9,"","1","1",2,"372001",1,1,"1"
"","","","1","",1,"[""10206000""]","1","","","","","","","","","170400","311","UI_building_10206000","10100000",1005005,"2","","","{}","","[""10206000"",""5""]","102010501","1","",1,"","1","2",2,"372002",1,1,"1"
"","","","1","",36,"[""2001""]","","","","","","","","","","170400","300","UITask_Enemy_1","10100000",1005006,"2","","","{}","","[""6""]","102010601","1","",2,"","","",1,"172033",1,1,"1"
"","","","1","",1,"{}","1","","","","","","","","","170413","63","UI_building_10120000","10100000",1005007,"2","","","{}","","[""10120000"",""70""]","102010501","2","",5,"","","",1,"372215",1,1,"1"
"","","","1","",36,"[""1001""]","1","","","","","","","","","170400","300","UITask_Enemy_1","10100000",1005008,"2","","","{}","","[""5""]","102010401","1","",2,"","","",1,"172001",1,1,"1"
"","","","1","",36,"[""1002""]","1","","","","","","","","","170400","300","UITask_Enemy_1","10100000",1005009,"2","","","{}","","[""5""]","102010401","1","",3,"","","",1,"172002",1,1,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000090,"1","","","{}","506","{}","102020000","0","",104,"","","",1,"800786",1,90,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000100,"1","","","{}","506","{}","102020000","0","",114,"","","",1,"800786",1,100,"1"
"","","","1","",12,"[""1""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",520001000,"1","","","{}","503","[""1""]","102020000","0","",199,"","","",8,"170427",1,1000000,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000110,"1","","","{}","506","{}","102020000","0","",114,"","","",1,"800786",1,110,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000120,"1","","","{}","506","{}","102020000","0","",124,"","","",1,"800786",1,120,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000130,"1","","","{}","506","{}","102020000","0","",124,"","","",1,"800786",1,130,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000140,"1","","","{}","506","{}","102020000","0","",134,"","","",1,"800786",1,140,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000150,"1","","","{}","506","{}","102020000","0","",134,"","","",1,"800786",1,150,"1"
"","","","1","",12,"[""14""]","1","","","","","","","","1","","9","UI_building_10114000","10100000",510015000,"1","","","{}","502","[""14""]","102020000","0","",459,"","","",8,"170427",1,15000000,"1"
"","","","","",0,"{}","1","","","","","","","","","2000021","56","","",7231001,"12","","","{}","","{}","276102301","","",1,"","","",1,"2000037",12,10,"1"
"","","","","",0,"{}","1","","","","","","","","","2000021","56","","",7231002,"12","","","{}","","{}","276102302","","",2,"","","",1,"2000037",12,30,"1"
"","","","","",0,"{}","1","","","","","","","","","2000021","56","","",7231003,"12","","","{}","","{}","276102303","","",3,"","","",1,"2000037",12,50,"1"
"","","","","",0,"{}","1","","","","","","","","","2000021","56","","",7231004,"12","","","{}","","{}","276102304","","",4,"","","",1,"2000037",12,70,"1"
"","","","","",0,"{}","1","","","","","","","","","2000021","56","","",7231005,"12","","","{}","","{}","276102305","","",5,"","","",1,"2000037",12,100,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000160,"1","","","{}","506","{}","102020000","0","",144,"","","",1,"800786",1,160,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000170,"1","","","{}","506","{}","102020000","0","",144,"","","",1,"800786",1,170,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000180,"1","","","{}","506","{}","102020000","0","",154,"","","",1,"800786",1,180,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000190,"1","","","{}","506","{}","102020000","0","",154,"","","",1,"800786",1,190,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000200,"1","","","{}","506","{}","102020000","0","",164,"","","",1,"800786",1,200,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000210,"1","","","{}","506","{}","102020000","0","",164,"","","",1,"800786",1,210,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000220,"1","","","{}","506","{}","102020000","0","",174,"","","",1,"800786",1,220,"1"
"","","","1","",0,"{}","1","","1-1","","","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020001,"1","","","{}","1020","{}","109001205","0","",10000,"","","",1,"season_quest_desc_601020",1,10,"1"
"","","","1","",0,"{}","1","","1-1","","601020001","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020002,"1","","","{}","1020","{}","109001205","0","",10001,"","","",1,"season_quest_desc_601020",1,20,"1"
"","","","1","",0,"{}","1","","1-1","","601020002","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020003,"1","","","{}","1020","{}","109001205","0","",10002,"","","",1,"season_quest_desc_601020",1,40,"1"
"","","","1","",0,"{}","1","","1-1","","601020003","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020004,"1","","","{}","1020","{}","109001205","0","",10003,"","","",1,"season_quest_desc_601020",1,60,"1"
"","","","1","",0,"{}","1","","1-1","","601020004","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020005,"1","","","{}","1020","{}","109001205","0","",10004,"","","",1,"season_quest_desc_601020",1,80,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000230,"1","","","{}","506","{}","102020000","0","",174,"","","",1,"800786",1,230,"1"
"","","","1","",0,"{}","1","","1-1","","601020006","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020007,"1","","","{}","1020","{}","109001205","0","",10006,"","","",1,"season_quest_desc_601020",1,150,"1"
"","","","1","",0,"{}","1","","1-1","","601020007","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020008,"1","","","{}","1020","{}","109001205","0","",10007,"","","",1,"season_quest_desc_601020",1,200,"1"
"","","","1","",0,"{}","1","","1-1","","601020008","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020009,"1","","","{}","1020","{}","109001205","0","",10008,"","","",1,"season_quest_desc_601020",1,250,"1"
"","","","1","",0,"{}","1","","1-1","","601020009","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020010,"1","","","{}","1020","{}","109001205","0","",10009,"","","",1,"season_quest_desc_601020",1,300,"1"
"","","","1","",0,"{}","1","","1-1","","601020010","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020011,"1","","","{}","1020","{}","109001205","0","",10010,"","","",1,"season_quest_desc_601020",1,350,"1"
"","","","1","",0,"{}","1","","1-1","","601020011","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020012,"1","","","{}","1020","{}","109001205","0","",10011,"","","",1,"season_quest_desc_601020",1,400,"1"
"","","","1","",0,"{}","1","","1-1","","601020012","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020013,"1","","","{}","1020","{}","109001205","0","",10012,"","","",1,"season_quest_desc_601020",1,500,"1"
"","","","1","",0,"{}","1","","1-1","","601020013","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020014,"1","","","{}","1020","{}","109001205","0","",10013,"","","",1,"season_quest_desc_601020",1,600,"1"
"","","","1","",0,"{}","1","","1-1","","601020014","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020015,"1","","","{}","1020","{}","109001205","0","",10014,"","","",1,"season_quest_desc_601020",1,700,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000240,"1","","","{}","506","{}","102020000","0","",184,"","","",1,"800786",1,240,"1"
"","","","1","",0,"{}","1","","1-1","","601020016","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020017,"1","","","{}","1020","{}","109001205","0","",10016,"","","",1,"season_quest_desc_601020",1,900,"1"
"","","","1","",0,"{}","1","","1-1","","601020017","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020018,"1","","","{}","1020","{}","109001205","0","",10017,"","","",1,"season_quest_desc_601020",1,1000,"1"
"","","","1","",0,"{}","1","","1-1","","601020018","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020019,"1","","","{}","1020","{}","109001205","0","",10018,"","","",1,"season_quest_desc_601020",1,1100,"1"
"","","","1","",0,"{}","1","","1-1","","601020019","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020020,"1","","","{}","1020","{}","109001205","0","",10019,"","","",1,"season_quest_desc_601020",1,1200,"1"
"","","","1","",0,"{}","1","","1-1","","601020020","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020021,"1","","","{}","1020","{}","109001205","0","",10020,"","","",1,"season_quest_desc_601020",1,1300,"1"
"","","","1","",0,"{}","1","","1-1","","601020021","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020022,"1","","","{}","1020","{}","109001205","0","",10021,"","","",1,"season_quest_desc_601020",1,1400,"1"
"","","","1","",0,"{}","1","","1-1","","601020022","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020023,"1","","","{}","1020","{}","109001205","0","",10022,"","","",1,"season_quest_desc_601020",1,1500,"1"
"","","","1","",1,"{}","1","","","","","","","","1","170413","63","UI_building_10114000","10100000",420001400,"1","","","{}","403","[""10120000"",""70""]","102023340","0","",445,"","","",1,"372215",1,1400,"1"
"","","","1","",0,"{}","1","","1-1","","601020024","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020025,"1","","","{}","1020","{}","109001205","0","",10024,"","","",1,"season_quest_desc_601020",1,1700,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000250,"1","","","{}","506","{}","102020000","0","",184,"","","",1,"800786",1,250,"1"
"","","","1","",0,"{}","1","","1-1","","601020026","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020027,"1","","","{}","1020","{}","109001205","0","",10026,"","","",1,"season_quest_desc_601020",1,1900,"1"
"","","","1","",0,"{}","1","","1-1","","601020027","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020028,"1","","","{}","1020","{}","109001205","0","",10027,"","","",1,"season_quest_desc_601020",1,2000,"1"
"","","","1","",0,"{}","1","","1-1","","601020028","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020029,"1","","","{}","1020","{}","109001205","0","",10028,"","","",1,"season_quest_desc_601020",1,2100,"1"
"","","","1","",0,"{}","1","","1-1","","601020029","","","","2","season_quest_name_601020","398","dikuaishengji","10100010",601020030,"1","","","{}","1020","{}","109001205","0","",10029,"","","",1,"season_quest_desc_601020",1,2200,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000260,"1","","","{}","506","{}","102020000","0","",194,"","","",1,"800786",1,260,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000270,"1","","","{}","506","{}","102020000","0","",194,"","","",1,"800786",1,270,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000280,"1","","","{}","506","{}","102020000","0","",204,"","","",1,"800786",1,280,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000290,"1","","","{}","506","{}","102020000","0","",204,"","","",1,"800786",1,290,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000300,"1","","","{}","506","{}","102020000","0","",214,"","","",1,"800786",1,300,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000310,"1","","","{}","506","{}","102020000","0","",214,"","","",1,"800786",1,310,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000320,"1","","","{}","506","{}","102020000","0","",224,"","","",1,"800786",1,320,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000330,"1","","","{}","506","{}","102020000","0","",224,"","","",1,"800786",1,330,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000340,"1","","","{}","506","{}","102020000","0","",234,"","","",1,"800786",1,340,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000350,"1","","","{}","506","{}","102020000","0","",234,"","","",1,"800786",1,350,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000360,"1","","","{}","506","{}","102020000","0","",244,"","","",1,"800786",1,360,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000370,"1","","","{}","506","{}","102020000","0","",244,"","","",1,"800786",1,370,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000380,"1","","","{}","506","{}","102020000","0","",254,"","","",1,"800786",1,380,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000390,"1","","","{}","506","{}","102020000","0","",254,"","","",1,"800786",1,390,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000400,"1","","","{}","506","{}","102020000","0","",264,"","","",1,"800786",1,400,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000410,"1","","","{}","506","{}","102020000","0","",264,"","","",1,"800786",1,410,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012001,"1","","","{}","614","[""743000""]","109001201","0","",2201,"","","",2,"130054",1,1,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012001","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012002,"1","","","{}","614","[""743000""]","109001201","0","",2202,"","","",2,"372001",1,2,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012002","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012003,"1","","","{}","614","[""743000""]","109001201","0","",2203,"","","",2,"372002",1,3,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000420,"1","","","{}","506","{}","102020000","0","",274,"","","",1,"800786",1,420,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012004","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012005,"1","","","{}","614","[""743000""]","109001201","0","",2205,"","","",2,"372004",1,5,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012005","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012006,"1","","","{}","614","[""743000""]","109001201","0","",2206,"","","",2,"372005",1,6,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012006","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012007,"1","","","{}","614","[""743000""]","109001201","0","",2207,"","","",2,"372006",1,7,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012007","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012008,"1","","","{}","614","[""743000""]","109001201","0","",2208,"","","",2,"372007",1,8,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012008","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012009,"1","","","{}","614","[""743000""]","109001201","0","",2209,"","","",2,"372008",1,9,"1"
"","","","1","",75,"[""743000""]","1","","99-99","","601012009","","","","1","season_person_building_name007","0","dikuaishengji","10100010",601012010,"1","","","{}","614","[""743000""]","109001201","0","",2210,"","","",2,"372009",1,10,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036011,"1","","","{}","628","{}","109010201","0","",3411,"","","",1,"season_s2_quest_desc053",1,11,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036012,"1","","","{}","628","{}","109010201","0","",3412,"","","",1,"season_s2_quest_desc053",1,12,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036013,"1","","","{}","628","{}","109010201","0","",3413,"","","",1,"season_s2_quest_desc053",1,13,"1"
"","","","1","",11,"[""0""]","1","","","","","","","","1","2000020","321","UI_building_10114000","10100000",550000430,"1","","","{}","506","{}","102020000","0","",274,"","","",1,"800786",1,430,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036015,"1","","","{}","628","{}","109010201","0","",3415,"","","",1,"season_s2_quest_desc053",1,15,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036016,"1","","","{}","628","{}","109010201","0","",3416,"","","",1,"season_s2_quest_desc053",1,16,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036017,"1","","","{}","628","{}","109010201","0","",3417,"","","",1,"season_s2_quest_desc053",1,17,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036018,"1","","","{}","628","{}","109010201","0","",3418,"","","",1,"season_s2_quest_desc053",1,18,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036019,"1","","","{}","628","{}","109010201","0","",3419,"","","",1,"season_s2_quest_desc053",1,19,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036020,"1","","","{}","628","{}","109010201","0","",3420,"","","",1,"season_s2_quest_desc053",1,20,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036021,"1","","","{}","628","{}","109010201","0","",3421,"","","",1,"season_s2_quest_desc053",1,21,"1"
"","","","1","",82,"[""1""]","1","","2-2","","","","","","1","170406","423","dikuaishengji","10100010",602036022,"1","","","{}","628","{}","109010201","0","",3422,"","","",1,"season_s2_quest_desc053",1,22,"1"
