effect,first_name,last_name,template_id,id,base_supply,trans_goods,quality,base_produce,worker_dialog_idle,working_building,star,isBonus,speed_run_city,trans_resource_item,base_process,isShow,power,base_collect,rate_recruit,desc,speed_city,gender,appearance,garbage_max
"[75055,0.006]","440013","440205","",32302,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,0,22107,6
"[75055,0.006]","440013","440107","",32303,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21105,6
"[75055,0.006]","440013","440103","",32304,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21507,6
"[71032,0.004]","440007","440208","",10801,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22208,2
"[71032,0.004]","440007","440200","",10802,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22506,2
"[71032,0.004]","440007","440100","",10803,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21105,2
"[71032,0.004]","440007","440101","",10804,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21507,2
"[50101,0.32]","worker_type_5","440205","",40503,"","840503;10",4,"","worker_hall_dialog_idle1","[10207000]",1,"",8,"","",1,10000,"",750,"",8,0,22303,8
"[50101,0.32]","worker_type_5","440209","",40504,"","840504;10",4,"","worker_hall_dialog_idle1","[10207000]",1,"",8,"","",1,10000,"",750,"",8,0,22204,8
"[50101,0.32]","worker_type_5","440105","",40505,"","840505;10",4,"","worker_hall_dialog_idle1","[10207000]",1,"",8,"","",1,10000,"",750,"",8,1,21307,8
"[50101,0.32]","worker_type_5","440106","",40506,"","840506;10",4,"","worker_hall_dialog_idle1","[10207000]",1,"",8,"","",1,10000,"",750,"",8,1,21106,8
"[50114,180]","440016","440209","",23105,"","510050;10",2,"","worker_hall_dialog_idle1","[10119000]",0,"",4,"","",1,3200,"",2500,"",4,0,22105,4
"[50114,180]","440016","440206","",23106,"","510050;10",2,"","worker_hall_dialog_idle1","[10119000]",0,"",4,"","",1,3200,"",2500,"",4,0,22203,4
"[50114,180]","440016","440100","",23107,"","510050;10",2,"","worker_hall_dialog_idle1","[10119000]",0,"",4,"","",1,3200,"",2500,"",4,1,21505,4
"[50114,180]","440016","440108","",23108,"","510050;10",2,"","worker_hall_dialog_idle1","[10119000]",0,"",4,"","",1,3200,"",2500,"",4,1,21505,4
"[50138,0.024]","worker_type_4","440106","",31301,"","510050;20",3,"","worker_hall_dialog_idle1","[10104000]",0,"",6,"","",1,6400,"",1500,"",6,1,21105,6
"[50138,0.024]","worker_type_4","440105","",31302,"","510050;20",3,"","worker_hall_dialog_idle1","[10104000]",0,"",6,"","",1,6400,"",1500,"",6,1,21105,6
"[50111,0.075]","440004","440207","",52807,"","852807;10",5,"","worker_hall_dialog_idle1","[10101000]",1,"1",10,"","",1,20750,"",250,"",10,0,22202,10
"[50111,0.075]","440004","440203","",52808,"","852808;10",5,"","worker_hall_dialog_idle1","[10101000]",1,"1",10,"","",1,20750,"",250,"",10,0,22203,10
"[50111,0.075]","440004","440108","",52809,"","852809;10",5,"","worker_hall_dialog_idle1","[10101000]",1,"1",10,"","",1,20750,"",250,"",10,1,21206,10
"[50111,0.075]","440004","440101","",52810,"","852810;10",5,"","worker_hall_dialog_idle1","[10101000]",1,"1",10,"","",1,20750,"",250,"",10,1,21406,10
"[50138,0.024]","worker_type_4","440204","",31309,"","510050;20",3,"","worker_hall_dialog_idle1","[10104000]",0,"",6,"","",1,6400,"",1500,"",6,0,22104,6
"[50138,0.024]","worker_type_4","440203","",31310,"","510050;20",3,"","worker_hall_dialog_idle1","[10104000]",0,"",6,"","",1,6400,"",1500,"",6,0,22208,6
"[75153,0.025]","440013","440101","",51801,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,1,21507,10
"[75153,0.025]","440013","440104","",51802,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,1,21506,10
"[50024,0.24]","440001","440109","",30301,"","510050;20",3,"","worker_hall_dialog_idle1","[10202000]",0,"",6,"","",1,6400,"",1500,"",6,1,21103,6
"[50024,0.24]","440001","440106","",30302,"","510050;20",3,"","worker_hall_dialog_idle1","[10202000]",0,"",6,"","",1,6400,"",1500,"",6,1,21106,6
"[75153,0.025]","440013","440207","",51809,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,0,22506,10
"[75153,0.025]","440013","440204","",51810,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,0,22104,10
"[50024,0.24]","440001","440200","",30309,"","510050;20",3,"","worker_hall_dialog_idle1","[10202000]",0,"",6,"","",1,6400,"",1500,"",6,0,22204,6
"[50024,0.24]","440001","440203","",30310,"","510050;20",3,"","worker_hall_dialog_idle1","[10202000]",0,"",6,"","",1,6400,"",1500,"",6,0,22303,6
"[50112,0.008]","440004","440101","",12903,"","510006;1",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",0,800,"",5000,"",2,1,21202,2
"[50112,0.008]","440004","440108","",12904,"","510006;1",1,"","worker_hall_dialog_idle1","[10101000]",0,"",2,"","",0,800,"",5000,"",2,1,21202,2
"[50108,0.16]","440018","440204","",42603,"","842603;10",4,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"",8,"","",1,10000,"",750,"",8,0,22501,8
"[50108,0.16]","440018","440209","",42604,"","842604;10",4,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"",8,"","",1,10000,"",750,"",8,0,22306,8
"[50108,0.16]","440018","440102","",42605,"","842605;10",4,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"",8,"","",1,10000,"",750,"",8,1,21503,8
"[50108,0.16]","440018","440105","",42606,"","842606;10",4,"","worker_hall_dialog_idle1","[10123000,10142000,10234000]",1,"",8,"","",1,10000,"",750,"",8,1,21305,8
"[50105,0.016]","440005","440208","",21105,"","510050;10",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",1,3200,"",2500,"",4,0,22506,4
"[50105,0.016]","440005","440209","",21106,"","510050;10",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",1,3200,"",2500,"",4,0,22107,4
"[50105,0.016]","440005","440100","",21107,"","510050;10",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",1,3200,"",2500,"",4,1,21105,4
"[50105,0.016]","440005","440107","",21108,"","510050;10",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",1,3200,"",2500,"",4,1,21105,4
"[71032,0.05]","440007","440206","",50807,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22506,10
"[71032,0.05]","440007","440203","",50808,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22208,10
"[50131,0.024]","440006","440110","",33401,"","510050;20",3,"","worker_hall_dialog_idle1","[10124000]",0,"",6,"","",1,6400,"",1500,"",6,1,21102,6
"[50131,0.024]","440006","440111","",33402,"","510050;20",3,"","worker_hall_dialog_idle1","[10124000]",0,"",6,"","",1,6400,"",1500,"",6,1,21104,6
"[50131,0.024]","440006","440218","",33409,"","510050;20",3,"","worker_hall_dialog_idle1","[10124000]",0,"",6,"","",1,6400,"",1500,"",6,0,22507,6
"[50131,0.024]","440006","440208","",33410,"","510050;20",3,"","worker_hall_dialog_idle1","[10124000]",0,"",6,"","",1,6400,"",1500,"",6,0,22507,6
"[75252,0.01]","440009","440204","",41603,"","510009;1",4,"","worker_hall_dialog_idle1","[10107000]",0,"",8,"","",0,2500,"",750,"",8,0,22403,8
"[75252,0.01]","440009","440200","",41604,"","510009;1",4,"","worker_hall_dialog_idle1","[10107000]",0,"",8,"","",0,2500,"",750,"",8,0,22401,8
"[75252,0.01]","440009","440108","",41605,"","510009;1",4,"","worker_hall_dialog_idle1","[10107000]",0,"",8,"","",0,2500,"",750,"",8,1,21303,8
"[75252,0.01]","440009","440102","",41606,"","510009;1",4,"","worker_hall_dialog_idle1","[10107000]",0,"",8,"","",0,2500,"",750,"",8,1,21404,8
"[50023,0.16]","440000","440200","",20105,"","510050;10",2,"","worker_hall_dialog_idle1","[10201000]",0,"",4,"","",1,3200,"",2500,"",4,0,22307,4
"[50023,0.16]","440000","440202","",20106,"","510050;10",2,"","worker_hall_dialog_idle1","[10201000]",0,"",4,"","",1,3200,"",2500,"",4,0,22404,4
"[50023,0.16]","440000","440100","",20107,"","510050;10",2,"","worker_hall_dialog_idle1","[10201000]",0,"",4,"","",1,3200,"",2500,"",4,1,21203,4
"[50023,0.16]","440000","440101","",20108,"","510050;10",2,"","worker_hall_dialog_idle1","[10201000]",0,"",4,"","",1,3200,"",2500,"",4,1,21204,4
"[75155,0.006]","440013","440200","",32401,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[75155,0.006]","440013","440205","",32402,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[75155,0.006]","440013","440101","",32403,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21402,6
"[75155,0.006]","440013","440104","",32404,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21105,6
"[71002,0.004]","440007","440206","",10901,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22104,2
"[71002,0.004]","440007","440207","",10902,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22107,2
"[71002,0.004]","440007","440108","",10903,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21506,2
"[71002,0.004]","440007","440107","",10904,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21507,2
"[50104,0.05]","worker_type_1","440200","",40603,"","840603;10",4,"","worker_hall_dialog_idle1","[10208000]",1,"",8,"","",1,10000,"",750,"",8,0,22502,8
"[50104,0.05]","worker_type_1","440205","",40604,"","840604;10",4,"","worker_hall_dialog_idle1","[10208000]",1,"",8,"","",1,10000,"",750,"",8,0,22502,8
"[50104,0.05]","worker_type_1","440101","",40605,"","840605;10",4,"","worker_hall_dialog_idle1","[10208000]",1,"",8,"","",1,10000,"",750,"",8,1,21403,8
"[50104,0.05]","worker_type_1","440106","",40606,"","840606;10",4,"","worker_hall_dialog_idle1","[10208000]",1,"",8,"","",1,10000,"",750,"",8,1,21201,8
"[50115,3600]","440010","440203","",23205,"","510050;10",2,"","worker_hall_dialog_idle1","[10115000]",0,"",4,"","",1,3200,"",2500,"",4,0,22505,4
"[50115,3600]","440010","440208","",23206,"","510050;10",2,"","worker_hall_dialog_idle1","[10115000]",0,"",4,"","",1,3200,"",2500,"",4,0,22201,4
"[50115,3600]","440010","440108","",23207,"","510050;10",2,"","worker_hall_dialog_idle1","[10115000]",0,"",4,"","",1,3200,"",2500,"",4,1,21304,4
"[50115,3600]","440010","440102","",23208,"","510050;10",2,"","worker_hall_dialog_idle1","[10115000]",0,"",4,"","",1,3200,"",2500,"",4,1,21403,4
"[75052,0.006]","440009","440102","",31401,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21502,6
"[75052,0.006]","440009","440105","",31402,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21403,6
"[50112,0.05]","440004","440202","",52907,"","510010;1",5,"","worker_hall_dialog_idle1","[10101000]",0,"1",10,"","",0,5000,"",250,"",10,0,22203,10
"[50112,0.05]","440004","440205","",52908,"","510010;1",5,"","worker_hall_dialog_idle1","[10101000]",0,"1",10,"","",0,5000,"",250,"",10,0,22203,10
"[50112,0.05]","440004","440102","",52909,"","510010;1",5,"","worker_hall_dialog_idle1","[10101000]",0,"1",10,"","",0,5000,"",250,"",10,1,21206,10
"[50112,0.05]","440004","440104","",52910,"","510010;1",5,"","worker_hall_dialog_idle1","[10101000]",0,"1",10,"","",0,5000,"",250,"",10,1,21504,10
"[75052,0.006]","440009","440204","",31409,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22504,6
"[75052,0.006]","440009","440206","",31410,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22207,6
"[75253,0.025]","440013","440100","",51901,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,1,21507,10
"[75253,0.025]","440013","440108","",51902,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,1,21506,10
"[50103,0.03]","worker_type_3","440103","",30401,"","510050;20",3,"","worker_hall_dialog_idle1","[10206000]",0,"",6,"","",1,6400,"",1500,"",6,1,21205,6
"[50103,0.03]","worker_type_3","440102","",30402,"","510050;20",3,"","worker_hall_dialog_idle1","[10206000]",0,"",6,"","",1,6400,"",1500,"",6,1,21203,6
"[75253,0.025]","440013","440206","",51909,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,0,22107,10
"[75253,0.025]","440013","440202","",51910,"","510010;1",5,"","worker_hall_dialog_idle1","[10116000]",0,"1",10,"","",0,5000,"",250,"",10,0,22104,10
"[50113,3600]","440017","440201","",13001,"","510050;5",1,"","worker_hall_dialog_idle1","[10120000]",0,"",2,"","",1,1600,"",5000,"",2,0,22201,2
"[50113,3600]","440017","440206","",13002,"","510050;5",1,"","worker_hall_dialog_idle1","[10120000]",0,"",2,"","",1,1600,"",5000,"",2,0,22508,2
"[50113,3600]","440017","440109","",13003,"","510050;5",1,"","worker_hall_dialog_idle1","[10120000]",0,"",2,"","",1,1600,"",5000,"",2,1,21303,2
"[50113,3600]","440017","440102","",13004,"","510050;5",1,"","worker_hall_dialog_idle1","[10120000]",0,"",2,"","",1,1600,"",5000,"",2,1,21503,2
"[50110,2]","440008","440208","",42705,"","842705;10",4,"","worker_hall_dialog_idle1","[10106000]",1,"",8,"","",1,10000,"",750,"",8,0,22505,8
"[50110,2]","440008","440201","",42706,"","842706;10",4,"","worker_hall_dialog_idle1","[10106000]",1,"",8,"","",1,10000,"",750,"",8,0,22507,8
"[50110,2]","440008","440105","",42707,"","842707;10",4,"","worker_hall_dialog_idle1","[10106000]",1,"",8,"","",1,10000,"",750,"",8,1,21502,8
"[50110,2]","440008","440109","",42708,"","842708;10",4,"","worker_hall_dialog_idle1","[10106000]",1,"",8,"","",1,10000,"",750,"",8,1,21306,8
"[50106,0.008]","440005","440200","",21205,"","510007;1",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",0,1200,"",2500,"",4,0,22103,4
"[50106,0.008]","440005","440206","",21206,"","510007;1",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",0,1200,"",2500,"",4,0,22104,4
"[50106,0.008]","440005","440103","",21207,"","510007;1",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",0,1200,"",2500,"",4,1,21506,4
"[50106,0.008]","440005","440101","",21208,"","510007;1",2,"","worker_hall_dialog_idle1","[10103000]",0,"",4,"","",0,1200,"",2500,"",4,1,21105,4
"[71002,0.05]","440007","440209","",50907,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22506,10
"[71002,0.05]","440007","440207","",50908,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,0,22506,10
"[71002,0.05]","440007","440106","",50909,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21105,10
"[71002,0.05]","440007","440105","",50910,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21507,10
"[75053,0.01]","440013","440207","",41705,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22506,8
"[75053,0.01]","440013","440200","",41706,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,0,22107,8
"[75053,0.01]","440013","440107","",41707,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21507,8
"[75053,0.01]","440013","440104","",41708,"","510009;1",4,"","worker_hall_dialog_idle1","[10116000]",0,"",8,"","",0,2500,"",750,"",8,1,21507,8
"[50102,0.02]","worker_type_2","440203","",20205,"","510050;10",2,"","worker_hall_dialog_idle1","[10203000]",0,"",4,"","",1,3200,"",2500,"",4,0,22404,4
"[50102,0.02]","worker_type_2","440200","",20206,"","510050;10",2,"","worker_hall_dialog_idle1","[10203000]",0,"",4,"","",1,3200,"",2500,"",4,0,22101,4
"[50102,0.02]","worker_type_2","440107","",20207,"","510050;10",2,"","worker_hall_dialog_idle1","[10203000]",0,"",4,"","",1,3200,"",2500,"",4,1,21204,4
"[50102,0.02]","worker_type_2","440104","",20208,"","510050;10",2,"","worker_hall_dialog_idle1","[10203000]",0,"",4,"","",1,3200,"",2500,"",4,1,21203,4
"[75255,0.006]","440013","440201","",32501,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[75255,0.006]","440013","440205","",32502,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,0,22208,6
"[75255,0.006]","440013","440106","",32503,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21506,6
"[75255,0.006]","440013","440103","",32504,"","510008;1",3,"","worker_hall_dialog_idle1","[10118000]",0,"",6,"","",0,1600,"",1500,"",6,1,21507,6
"[71030,0.008]","440007","440203","",11001,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22107,2
"[71030,0.008]","440007","440207","",11002,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,0,22104,2
"[71030,0.008]","440007","440100","",11003,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21105,2
"[71030,0.008]","440007","440105","",11004,"","510006;1",1,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",2,"","",0,800,"",5000,"",2,1,21105,2
"[71000,0.01]","440007","440202","",40701,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22506,8
"[71000,0.01]","440007","440209","",40702,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22208,8
"[71000,0.01]","440007","440105","",40703,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21105,8
"[71000,0.01]","440007","440107","",40704,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21402,8
"[75152,0.006]","440009","440104","",31501,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21304,6
"[75152,0.006]","440009","440101","",31502,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,1,21305,6
"[50113,21600]","440017","440200","",53007,"","853007;10",5,"","worker_hall_dialog_idle1","[10120000]",1,"1",10,"","",1,20750,"",250,"",10,0,22308,10
"[50113,21600]","440017","440203","",53008,"","853008;10",5,"","worker_hall_dialog_idle1","[10120000]",1,"1",10,"","",1,20750,"",250,"",10,0,22405,10
"[50113,21600]","440017","440105","",53009,"","853009;10",5,"","worker_hall_dialog_idle1","[10120000]",1,"1",10,"","",1,20750,"",250,"",10,1,21101,10
"[50113,21600]","440017","440106","",53010,"","853010;10",5,"","worker_hall_dialog_idle1","[10120000]",1,"1",10,"","",1,20750,"",250,"",10,1,21501,10
"[75152,0.006]","440009","440201","",31509,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22406,6
"[75152,0.006]","440009","440209","",31510,"","510008;1",3,"","worker_hall_dialog_idle1","[10107000]",0,"",6,"","",0,1600,"",1500,"",6,0,22406,6
"[50131,0.1]","440006","440117","",53415,"","853415;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21102,10
"[50131,0.1]","440006","440120","",53416,"","853416;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21102,10
"[50131,0.1]","440006","440116","",53417,"","853417;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21102,10
"[50131,0.1]","440006","440110","",53418,"","853418;10",5,"","worker_hall_dialog_idle1","[10124000]",1,"1",10,"","",1,20750,"",250,"",10,1,21102,10
"[50104,0.03]","worker_type_1","440208","",30609,"","510050;20",3,"","worker_hall_dialog_idle1","[10208000]",0,"",6,"","",1,6400,"",1500,"",6,0,22308,6
"[75054,0.01]","440013","440204","",42005,"","510009;1",4,"","worker_hall_dialog_idle1","[10117000]",0,"",8,"","",0,2500,"",750,"",8,0,22107,8
"[75052,0.002]","440009","440100","",11404,"","510006;1",1,"","worker_hall_dialog_idle1","[10107000]",0,"",2,"","",0,800,"",5000,"",2,1,21301,2
"[71032,0.012]","440007","440204","",30809,"","510008;1",3,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",6,"","",0,1600,"",1500,"",6,0,22104,6
"[71032,0.012]","440007","440200","",30810,"","510008;1",3,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[71002,0.012]","440007","440205","",30909,"","510008;1",3,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",6,"","",0,1600,"",1500,"",6,0,22506,6
"[75054,0.025]","440013","440109","",52001,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21402,10
"[75054,0.025]","440013","440104","",52002,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,1,21402,10
"[50103,0.03]","worker_type_3","440209","",30409,"","510050;20",3,"","worker_hall_dialog_idle1","[10206000]",0,"",6,"","",1,6400,"",1500,"",6,0,22101,6
"[50103,0.03]","worker_type_3","440207","",30410,"","510050;20",3,"","worker_hall_dialog_idle1","[10206000]",0,"",6,"","",1,6400,"",1500,"",6,0,22101,6
"[50101,0.24]","worker_type_5","440104","",30501,"","510050;20",3,"","worker_hall_dialog_idle1","[10207000]",0,"",6,"","",1,6400,"",1500,"",6,1,21103,6
"[50101,0.24]","worker_type_5","440102","",30502,"","510050;20",3,"","worker_hall_dialog_idle1","[10207000]",0,"",6,"","",1,6400,"",1500,"",6,1,21307,6
"[71032,0.05]","440007","440106","",50810,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21105,10
"[71032,0.05]","440007","440108","",50809,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,21402,10
"[75054,0.025]","440013","440200","",52009,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22208,10
"[75054,0.025]","440013","440201","",52010,"","510010;1",5,"","worker_hall_dialog_idle1","[10117000]",0,"1",10,"","",0,5000,"",250,"",10,0,22103,10
"[71000,0.025]","440007","440206","",50720,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22107,10
"[71000,0.025]","440007","440218","",50719,"","510010;1",5,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"1",10,"","",0,5000,"",250,"",10,1,22103,10
"[50114,60]","440016","440204","",13101,"","510050;5",1,"","worker_hall_dialog_idle1","[10119000]",0,"",2,"","",1,1600,"",5000,"",2,0,22102,2
"[50114,60]","440016","440209","",13102,"","510050;5",1,"","worker_hall_dialog_idle1","[10119000]",0,"",2,"","",1,1600,"",5000,"",2,0,22202,2
"[50114,60]","440016","440101","",13103,"","510050;5",1,"","worker_hall_dialog_idle1","[10119000]",0,"",2,"","",1,1600,"",5000,"",2,1,21206,2
"[50114,60]","440016","440104","",13104,"","510050;5",1,"","worker_hall_dialog_idle1","[10119000]",0,"",2,"","",1,1600,"",5000,"",2,1,21504,2
"[71002,0.02]","440007","440100","",40906,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21105,8
"[71002,0.02]","440007","440102","",40905,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,1,21105,8
"[50111,0.048]","440004","440204","",42803,"","842803;10",4,"","worker_hall_dialog_idle1","[10101000]",1,"",8,"","",1,10000,"",750,"",8,0,22203,8
"[50111,0.048]","440004","440208","",42804,"","842804;10",4,"","worker_hall_dialog_idle1","[10101000]",1,"",8,"","",1,10000,"",750,"",8,0,22105,8
"[50111,0.048]","440004","440102","",42805,"","842805;10",4,"","worker_hall_dialog_idle1","[10101000]",1,"",8,"","",1,10000,"",750,"",8,1,21202,8
"[50111,0.048]","440004","440103","",42806,"","842806;10",4,"","worker_hall_dialog_idle1","[10101000]",1,"",8,"","",1,10000,"",750,"",8,1,21504,8
"[71002,0.02]","440007","440203","",40904,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22107,8
"[71002,0.02]","440007","440207","",40903,"","510009;1",4,"","worker_hall_dialog_idle1","[10105000,10125000,10135000,10145000]",0,"",8,"","",0,2500,"",750,"",8,0,22506,8
"[50138,0.016]","worker_type_4","440209","",21305,"","510050;10",2,"","worker_hall_dialog_idle1","[10104000]",0,"",4,"","",1,3200,"",2500,"",4,0,22208,4
"[50138,0.016]","worker_type_4","440203","",21306,"","510050;10",2,"","worker_hall_dialog_idle1","[10104000]",0,"",4,"","",1,3200,"",2500,"",4,0,22103,4
