firelogic,damage_delay,is_normal_attack,enhance_fragment,pos_condition,is_focus,pve_buff_bullet,pvp_pos_num,property_out_of_battle,animation,buff_evaluate_score,pvp_troop_condition,triggerType,name,level_up_desc,pvp_damage_type,icon,property_target_type,maxStar,skill_cat,star,enhance_desc_pre,actionType,power,group,levelup_consume_sp,pvp_damage,pvp_buff_param,level_up_desc_param,animation_move,priority,property,horizontal_speed,buff_condition,pvp_buff_bullet,property_pos_condition,bullet,attack_range,maxLevel,debuff_evaluate_score,pvp_triggerParam,pvp_buff_condition,pvp_bullet,pvp_bullet_critical,pvp_cast_interval,display_type,pvp_cast_count,bullet_damage_rate,apType,desc_para,target_type,damage_ratio,pvp_other_condition_para,moving_logic,enhance_resource,pvp_other_condition,desc,pvp_pos_condition,pvp_actionParam,buff_param,property_troop_condition,pvp_actionType,pvp_triggerType,pre_cd,pvp_apType,skin_skill_effect,skill_effect,id,bullet_critical,troop_condition,matching_animation,matching_animation_move,displayCast_type,pve_animation_move,effect_incity,firepoint,need_rank,damage_to_monster,cast_interval,cast_count,other_condition_para,property_pos_num,world_bullet,other_condition,property_other_condition,attack_interval,pvp_buff_ID,actionParam,pve_animation,pos_num,pvp_buff_level,triggerParam,buff
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542501","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_23.png","4",10,1,3,"{}",2,"[93700,30700]",744060,"{}","","","[""7%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.07,0.0255|0,3|0,2","4",1,"","{}","","0","adv_chip_skill_desc_43_1","0","","","1","2","6","0","1","{}","700400",744063,"","1","","","","","","{}","3","1","","","","1","","0","0","0","744063","","","1","","700100","744063"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,10,"{}",2,"[615800,30700]",744040,"{}","","","[""21%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.21,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744050,"","3","","","","","","{}","10","1","","","","1","","0","0","0","744050","","","1","","700100","744050"
0,"","1","","","","","","","attack","0","",0,"800267","","","","0",0,0,1,"{}",1,"[800,100]",1060,"{}","","","{}","attack_move","1","",20,"","","","10601","10",1,"0","","","","","","","","[""1;0"",""0;0""]",0,"","0",1,"","{}","","","800267","","","","","1","","0","0","{}","1060",1060,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,9,"{}",2,"[547900,30700]",744040,"{}","","","[""19%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.19,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744049,"","3","","","","","","{}","9","1","","","","1","","0","0","0","744049","","","1","","700100","744049"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,8,"{}",2,"[441800,30700]",744040,"{}","","","[""17%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.17,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744048,"","3","","","","","","{}","8","1","","","","1","","0","0","0","744048","","","1","","700100","744048"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,7,"{}",2,"[313800,30700]",744040,"{}","","","[""13%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.13,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744047,"","3","","","","","","{}","7","1","","","","1","","0","0","0","744047","","","1","","700100","744047"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,6,"{}",2,"[236500,30700]",744040,"{}","","","[""11%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.11,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744046,"","3","","","","","","{}","6","1","","","","1","","0","0","0","744046","","","1","","700100","744046"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,1,"{}",2,"[43800,30700]",744040,"{}","","","[""5%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.05,0.0255|0,3|0,1","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744041,"","3","","","","","","{}","1","1","","","","1","","0","0","0","744041","","","1","","700100","744041"
0,"2000","0","","0","","","1","","","0","3",6,"item_name_542503","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_24.png","4",10,1,0,"{}",2,"[34800,30700]",744040,"{}","","","{}","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.03,0.0255|0,3|0,1","4",1,"","{}","","0","adv_chip_skill_desc_43_3","0","","","3","2","6","0","1","{}","700400",744040,"","3","","","","","","{}","0","1","","","","1","","0","0","0","744040","","","1","","700100","744040"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,10,"{}",2,"[615800,30700]",744020,"{}","","","[""21%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.21,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744030,"","2","","","","","","{}","10","1","","","","1","","0","0","0","744030","","","1","","700100","744030"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,9,"{}",2,"[547900,30700]",744020,"{}","","","[""19%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.19,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744029,"","2","","","","","","{}","9","1","","","","1","","0","0","0","744029","","","1","","700100","744029"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,8,"{}",2,"[441800,30700]",744020,"{}","","","[""17%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.17,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744028,"","2","","","","","","{}","8","1","","","","1","","0","0","0","744028","","","1","","700100","744028"
0,"","1","","","","","","","attack","0","",0,"800269","","","","0",0,0,1,"{}",1,"[800,100]",1070,"{}","","","{}","attack_move","1","",20,"","","","10701","10",1,"0","","","","","","","","[""1;0"",""1;0""]",0,"","0",1,"","{}","","","800269","","","","","1","","0","0","{}","1070",1070,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,7,"{}",2,"[313800,30700]",744020,"{}","","","[""13%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.13,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744027,"","2","","","","","","{}","7","1","","","","1","","0","0","0","744027","","","1","","700100","744027"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,6,"{}",2,"[236500,30700]",744020,"{}","","","[""11%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.11,0.0255|0,3|0,3","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744026,"","2","","","","","","{}","6","1","","","","1","","0","0","0","744026","","","1","","700100","744026"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,1,"{}",2,"[43800,30700]",744020,"{}","","","[""5%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.05,0.0255|0,3|0,1","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744021,"","2","","","","","","{}","1","1","","","","1","","0","0","0","744021","","","1","","700100","744021"
0,"2000","0","","0","","","1","","","0","2",6,"item_name_542502","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_25.png","4",10,1,0,"{}",2,"[34800,30700]",744020,"{}","","","{}","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.03,0.0255|0,3|0,1","4",1,"","{}","","0","adv_chip_skill_desc_43_2","0","","","2","2","6","0","1","{}","700400",744020,"","2","","","","","","{}","0","1","","","","1","","0","0","0","744020","","","1","","700100","744020"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,10,"{}",2,"[205200,10200]",743060,"{}","","","[""8%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.08,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743070,"","1","","","","","","{}","10","1","","","","1","","0","0","0","743070","","","1","","700100","743070"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,0,"{}",2,"[34800,30700]",724020,"{}","","","{}","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.04,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724020,"","2|0","","","","","","{}","0","1","","","","1|1","","0|0","0|0","0","724020|724120","","","1|1","","700100","724020|724120"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,1,"{}",2,"[43800,30700]",724020,"{}","","","[""7%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.07,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724021,"","2|0","","","","","","{}","1","1","","","","1|1","","0|0","0|0","0","724021|724121","","","1|1","","700100","724021|724121"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc8","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,2,"{}",2,"[81200,30700]",724020,"{}","","","[""7%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.07,0.0125|1,0.07,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724022,"","2|0","","","","","","{}","2","1","","","","1|1","","0|0","0|0","0","724022|724122","","","1|1","","700100","724022|724122"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,3,"{}",2,"[93700,30700]",724020,"{}","","","[""10%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.1,0.0125|1,0.07,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724023,"","2|0","","","","","","{}","3","1","","","","1|1","","0|0","0|0","0","724023|724123","","","1|1","","700100","724023|724123"
0,"","1","","","","","","","attack","0","",0,"800271","","","","0",0,0,1,"{}",1,"[800,100]",1080,"{}","","","{}","attack_move","1","",20,"","","","10801","10",1,"0","","","","","","","","[""0;0"",""1;0""]",0,"","0",1,"","{}","","","800271","","","","","1","","0","0","{}","1080",1080,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc8","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,5,"{}",2,"[217200,30700]",724020,"{}","","","[""11%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.13,0.0125|1,0.11,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724025,"","2|0","","","","","","{}","5","1","","","","1|1","","0|0","0|0","0","724025|724125","","","1|1","","700100","724025|724125"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,6,"{}",2,"[236500,30700]",724020,"{}","","","[""16%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.16,0.0125|1,0.11,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724026,"","2|0","","","","","","{}","6","1","","","","1|1","","0|0","0|0","0","724026|724126","","","1|1","","700100","724026|724126"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,7,"{}",2,"[313800,30700]",724020,"{}","","","[""19%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.19,0.0125|1,0.11,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724027,"","2|0","","","","","","{}","7","1","","","","1|1","","0|0","0|0","0","724027|724127","","","1|1","","700100","724027|724127"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc8","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,8,"{}",2,"[441800,30700]",724020,"{}","","","[""15%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.19,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724028,"","2|0","","","","","","{}","8","1","","","","1|1","","0|0","0|0","0","724028|724128","","","1|1","","700100","724028|724128"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,9,"{}",2,"[547900,30700]",724020,"{}","","","[""22%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.22,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724029,"","2|0","","","","","","{}","9","1","","","","1|1","","0|0","0|0","0","724029|724129","","","1|1","","700100","724029|724129"
0,"2000","0","","6|0","","","1|1","","","0","2|0",6,"item_name_543502","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_35.png","4|0",10,1,10,"{}",2,"[615800,30700]",724020,"{}","","","[""25%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.25,0.0125|1,0.15,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_2","6|0","","","2|0","2","6","0","1","{}","700400",724030,"","2|0","","","","","","{}","10","1","","","","1|1","","0|0","0|0","0","724030|724130","","","1|1","","700100","724030|724130"
0,"","0","","","","","","","attack","0","0",6,"2501200","","0","","0",0,0,0,"{}",1,"[800,100]",500799,"{}","","","{}","attack","1","",20,"","","","500722","25",1,"0","","","","","","1","1","[""1.597;0.062"",""0;0""]",1,"","0",1,"","{}","","0","1401000","","","","0","1","","0","0","{}","1020",500799,"","","attack","attack_move","","attack","","{}","","","","","","","","1","0","0","","","attack","","","500710",""
0,"","1","20","","","","","","attack","0","0",0,"2500800","","1","Assets/Main/Sprites/SkillIcons/skill_icon57.png","0",5,0,0,"{}",1,"[3600,1920]",500800,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.521;0.017","","{}","attack_move","1","",20,"","","3","500800","40",1,"0","","","","","","2","1","[""0.521;0.017"",""0;0""]",0,"","0",1,"","{}","","0","1500800","3","","","0","1","","1250","0","{}","500800",500800,"","","attack","attack_move","","attack_move","","{}","1","","","","","","","1","0","1250","","","attack","","","",""
0,"","1","30","","","","","","attack","0","0",0,"2500800","skill_levelup_effect1","1","Assets/Main/Sprites/SkillIcons/skill_icon57.png","0",5,0,1,"{}",1,"[7200,1920]",500800,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.521;0.017","","[""30%""]","attack_move","1","",20,"","","3","500801","40",1,"0","","","","","","2","1","[""0.521;0.017"",""0;0""]",0,"","0",1.3,"","{}","","0","1500800","3","","","0","1","","1250","0","{}","500800",500801,"","","attack","attack_move","","attack_move","","{}","6","","","","","","","1","0","1250","","","attack","","","",""
0,"","1","","","","","","","attack","0","",0,"800273","","","","0",0,0,1,"{}",1,"[800,100]",1090,"{}","","","{}","attack_move","1","",20,"","","","10901","10",1,"0","","","","","","","","[""0;0"",""1;0""]",0,"","0",1,"","{}","","","800273","","","","","1","","0","0","{}","1090",1090,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"","1","60","","","","","","attack","0","0",0,"2500800","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon57.png","0",5,0,3,"{}",1,"[19200,1920]",500800,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.521;0.017","","[""120%""]","attack_move","1","",20,"","","3","500803","40",10,"0","","","","","","2","1","[""0.521;0.017"",""0;0""]",0,"","0",2.2,"","{}","","0","1500800","3","","","0","1","","1250","0","{}","500800",500803,"","","attack","attack_move","","attack_move","","{}","16","","","","","","","1","0","1250","","","attack","","","",""
0,"","1","80","","","","","","attack","0","0",0,"2500800","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon57.png","0",5,0,4,"{}",1,"[28800,1920]",500800,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.521;0.017","","[""185%""]","attack_move","1","",20,"","","3","500804","40",20,"0","","","","","","2","1","[""0.521;0.017"",""0;0""]",0,"","0",2.85,"","{}","","0","1500800","3","","","0","1","","1250","0","{}","500800",500804,"","","attack","attack_move","","attack_move","","{}","21","","","","","","","1","0","1250","","","attack","","","",""
0,"","1","120","","","","","","attack","0","0",0,"2500800","skill_levelup_effect2","1","Assets/Main/Sprites/SkillIcons/skill_icon57.png","0",5,0,5,"{}",1,"[38400,1920]",500800,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","0.521;0.017","","[""270%""]","attack_move","1","",20,"","","3","500805","40",30,"0","","","","","","2","1","[""0.521;0.017"",""0;0""]",0,"","0",3.7,"","{}","","0","1500800","3","","","0","1","","1250","0","{}","500800",500805,"","","attack","attack_move","","attack_move","","{}","26","","","","","","","1","0","1250","","","attack","","","",""
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,9,"{}",2,"[182600,10200]",743060,"{}","","","[""7.3%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.073,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743069,"","1","","","","","","{}","9","1","","","","1","","0","0","0","743069","","","1","","700100","743069"
0,"2000","0","","0","","","1","","","0","1",6,"item_name_542401","chip_rank_up_desc2","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_19.png","4",10,1,8,"{}",2,"[147200,10200]",743060,"{}","","","[""6.6%""]","","3","",0,"","","0","","",6,"0","700100","","","","","","1","{}",1,"1,0.066,0.004|0,3","4",1,"","{}","","0","adv_chip_skill_desc_33_1","0","","","1","2","6","0","1","{}","700400",743068,"","1","","","","","","{}","8","1","","","","1","","0","0","0","743068","","","1","","700100","743068"
0,"2000","0","","6|0","","","1|1","","","0","3|0",6,"item_name_543503","","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_34.png","4|0",10,1,0,"{}",2,"[34800,30700]",724040,"{}","","","{}","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.04,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_3","6|0","","","3|0","2","6","0","1","{}","700400",724040,"","3|0","","","","","","{}","0","1","","","","1|1","","0|0","0|0","0","724040|724140","","","1|1","","700100","724040|724140"
0,"2000","0","","6|0","","","1|1","","","0","3|0",6,"item_name_543503","chip_rank_up_desc4","","Assets/Main/Sprites/ItemIcons/ljq_icon_wurenji_jineng_34.png","4|0",10,1,1,"{}",2,"[43800,30700]",724040,"{}","","","[""7%""]","","2","",0,"","","6|0","","",6,"0","700100","","","","","","1","{}",1,"1,0.07,0.0125|1,0.03,0.0125|0,3","4|0",1,"","{}","","0|0","adv_chip_skill_desc_44_3","6|0","","","3|0","2","6","0","1","{}","700400",724041,"","3|0","","","","","","{}","1","1","","","","1|1","","0|0","0|0","0","724041|724141","","","1|1","","700100","724041|724141"
0,"","0","20","0","","","","","attack","51711","0",0,"2500810","","","Assets/Main/Sprites/SkillIcons/skill_icon65.png","4",5,0,0,"[""1000044"",""1000043"",""1000045"",""1000046"",""1000045""]",2,"[3600,1920]",500810,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","2","",20,"","","0","","",1,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1500810","0","","","0","2","","12000","0","{}","500810",500810,"","0","attack","attack_move","","attack_move","","{}","1","","","","","","","0","0","12000","500810","","attack","","","","500810"
0,"","0","30","0","","","","","attack","67224","0",0,"2500810","","","Assets/Main/Sprites/SkillIcons/skill_icon65.png","4",5,0,1,"[""1000044"",""1000043"",""1000045"",""1000046"",""1000045""]",2,"[7200,1920]",500810,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","2","",20,"","","0","","",1,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1500810","0","","","0","2","","12000","0","{}","500810",500811,"","0","attack","attack_move","","attack_move","","{}","6","","","","","","","0","0","12000","500811","","attack","","","","500811"
0,"","1","","","","","","","attack","0","",0,"800275","","","","0",0,0,1,"{}",1,"[800,100]",1100,"{}","","","{}","attack_move","1","",20,"","","","11001","10",1,"0","","","","","","","","[""0;0"",""1;0""]",0,"","0",1,"","{}","","","800275","","","","","1","","0","0","{}","1100",1100,"","","attack","attack_move","","attack_move","","{}","","","","","","","","1","","2000","","","attack","","","",""
0,"","0","60","0","","","","","attack","113609","0",0,"2500810","","","Assets/Main/Sprites/SkillIcons/skill_icon65.png","4",5,0,3,"[""1000044"",""1000043"",""1000045"",""1000046"",""1000045""]",2,"[19200,1920]",500810,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","2","",20,"","","0","","",10,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1500810","0","","","0","2","","12000","0","{}","500810",500813,"","0","attack","attack_move","","attack_move","","{}","16","","","","","","","0","0","12000","500813","","attack","","","","500813"
0,"","0","80","0","","","","","attack","147692","0",0,"2500810","","","Assets/Main/Sprites/SkillIcons/skill_icon65.png","4",5,0,4,"[""1000044"",""1000043"",""1000045"",""1000046"",""1000045""]",2,"[28800,1920]",500810,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","2","",20,"","","0","","",20,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1500810","0","","","0","2","","12000","0","{}","500810",500814,"","0","attack","attack_move","","attack_move","","{}","21","","","","","","","0","0","12000","500814","","attack","","","","500814"
0,"","0","120","0","","","","","attack","192000","0",0,"2500810","","","Assets/Main/Sprites/SkillIcons/skill_icon65.png","4",5,0,5,"[""1000044"",""1000043"",""1000045"",""1000046"",""1000045""]",2,"[38400,1920]",500810,"[200,200,400,400,600,600,800,800,1200,1600,2400,3200,4000,4800,5600,6400,7200,8000,9200,10400,11600,12800,14000,15200,16400,18000,20000,22000,24000,26000,28000,30000,32000,34000,36000,38000,40000,42000,44000,0]","","","{}","attack_move","2","",20,"","","0","","",30,"0","","","","","","5","1","{}",0,"","4",1,"","{}","","0","1500810","0","","","0","2","","12000","0","{}","500810",500815,"","0","attack","attack_move","","attack_move","","{}","26","","","","","","","0","0","12000","500815","","attack","","","","500815"
