show_model_rank_pos,not_rendom_generate,show_model_skill_scale,show_model_pos,buff_path,left_right_action,show_model_path_B,show_model_path_city,hero_detail_shadow_scale,show_model_rank_scale,hero_detail_shadow_pos,hero_showtime_name,city_model_path,half_icon_path_B,half_icon_path_location,canon_path,id,show_model_scale,model_path,gacha_preview_pic,show_model_path,walk_sound,ui_path,model_size,queue_icon_path_B,Temporary_model,show_model_skill_pos,pose_icon_path,half_icon_path,Heroimg_model,queue_icon_path,fire_path,canon_rotation,world_model_path,queue_model_path
"[0,0]","1",1,"[0,0]","{}","","","","[2,1]",1,"[0.53,0.25]","Hero_Dva01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_01/prefab/A_Hero_Dva_01.prefab","","","A_Hero@Dva01_skin_low/To_unity/Root/gen",50017,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_01/prefab/A_Hero_Dva_01_battle.prefab","lrb_xinyuanyingxiong_yugao_dva","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_dva.prefab","","","1","","dva","[0,0]","","hero_icon_dva","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_01/prefab/A_Hero_Dva_01_PBR_zhanshi.prefab","hero_icon_dva","[""A_Hero@Dva01_skin_low/To_unity/Root/gen/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_01/prefab/A_Hero_Dva_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Dva/A_Hero_Dva_01/prefab/A_Hero_Dva_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[1.5,1]",1,"[0.05,0.25]","Hero_Sally_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Sally_01/prefab/A_Hero_Sally_01.prefab","","","A_Hero_Sally_01_skin/To_unity/root/Root_M/Body_M/up",50018,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Sally_01/prefab/A_Hero_Sally_01_battle.prefab","lrb_xinyuanyingxiong_yugao_Ride","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Sally_Ride.prefab","","","1","","Sally Ride","[0,0]","","hero_icon_Sally_Ride","Assets/_Art_LastWar/Models/Cars/A_Hero_Sally_01/prefab/A_Hero_Sally_01_PBR_zhanshi.prefab","hero_icon_Sally_Ride","[""A_Hero_Sally_01_skin/To_unity/root/Root_M/Body_M/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Sally_01/prefab/A_Hero_Sally_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Sally_01/prefab/A_Hero_Sally_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Tom01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Tom/A_Hero_Tom_01/prefab/A_Hero_Tom_01.prefab","","","A_Hero_Tom01_skin/To_unity/Root/joint01/joint18/joint19/joint20",50019,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Tom/A_Hero_Tom_01/prefab/A_Hero_Tom_01_battle.prefab","lrb_xinyuanyingxiong_yugao_Carly","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Carly.prefab","","","1","","Aldridge","[0,0]","","hero_icon_Carly","Assets/_Art_LastWar/Models/Cars/A_Hero_Tom/A_Hero_Tom_01/prefab/A_Hero_Tom_01_PBR_zhanshi.prefab","hero_icon_Carly","[""A_Hero_Tom01_skin/To_unity/Root/joint01/joint18/fire_point1"",""A_Hero_Tom01_skin/To_unity/Root/joint01/joint18/fire_point2""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Tom/A_Hero_Tom_01/prefab/A_Hero_Tom_01_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Tom/A_Hero_Tom_01/prefab/A_Hero_Tom_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Morrison_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Morrison_01/prefab/A_Hero_Morrison_01.prefab","","","A_Hero_Morrison_01/A_Hero@Morrison_01_skin/To_unity/root/room",50020,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Morrison_01/prefab/A_Hero_Morrison_01_pve_battle.prefab","lrb_xinyuanyingxiong_yugao_Morrison","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Morrison.prefab","","","1","","Aldridge","[0,0]","","hero_icon_Morrison","Assets/_Art_LastWar/Models/Cars/A_Hero_Morrison_01/prefab/A_Hero_Morrison_01_PBR_zhanshi.prefab","hero_icon_Morrison","[""A_Hero_Morrison_01/A_Hero@Morrison_01_skin/To_unity/root/room/jishen/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Morrison_01/prefab/A_Hero_Morrison_01_pve_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Morrison_01/prefab/A_Hero_Morrison_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Lucius01_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Lucius01/prefab/A_Hero_Lucius01.prefab","","","A_Hero_Lucius01/A_Hero@lucius_01_skin/To_unity/root/room",50021,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Lucius01/prefab/A_Hero_Lucius01_pve.prefab","lrb_xinyuanyingxiong_yugao_Lucius","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Lucius.prefab","","","1","","Aldridge","[0,0]","","hero_icon_Lucius","Assets/_Art_LastWar/Models/Cars/A_Hero_Lucius01/prefab/A_Hero_Lucius01_PBR_zhanshi.prefab","hero_icon_Lucius","[""A_Hero_Lucius01/A_Hero@lucius_01_skin/To_unity/root/room/jishen/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Lucius01/prefab/A_Hero_Lucius01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Lucius01/prefab/A_Hero_Lucius01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Adam01_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Adam_01/prefab/A_Hero_Adam_01.prefab","","","A_Hero_Adam_01/A_Hero@Adam01_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/main",50022,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Adam_01/prefab/A_Hero_Adam_01_pve.prefab","lrb_xinyuanyingxiong_yugao_Adam","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Adam.prefab","","","1","","Aldridge","[0,0]","","hero_icon_Adam","Assets/_Art_LastWar/Models/Cars/A_Hero_Adam_01/prefab/A_Hero_Adam_01_PBR_zhanshi.prefab","hero_icon_Adam","[""A_Hero_Adam_01/A_Hero@Adam01_01_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/main/fire_point""]","[-90,0,0]","Assets/_Art_LastWar/Models/Cars/A_Hero_Adam_01/prefab/A_Hero_Adam_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Adam_01/prefab/A_Hero_Adam_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,2.8]",1,"[0,0.25]","Hero_david01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_David_02/prefab/A_Hero_David_02.prefab","","","A_Hero_David_02/A_Hero@David_02_skin/To_unity/Root/base/All_M/jiqiang1/up/point",50023,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_David_02/prefab/A_Hero_David_02_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_David_Stirling_ur.prefab","","","1","","David Stirling","[0,0]","","hero_icon_David_Stirling_ur","Assets/_Art_LastWar/Models/Cars/A_Hero_David_02/prefab/A_Hero_David_02_PBR_zhanshi.prefab","hero_icon_David_Stirling_ur","[""A_Hero_David_02/A_Hero@David_02_skin/To_unity/Root/base/All_M/jiqiang1/up/point/jiqiang2/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_David_02/prefab/A_Hero_David_02_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_David_02/prefab/A_Hero_David_02.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Yuriko_01_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Yuriko_01/prefab/A_Hero_Yuriko_01.prefab","","","A_Hero_Yuriko_01/A_Hero@Yuriko_01_low_skin/To_unity/DeformationSystem/Root",50024,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Yuriko_01/prefab/A_Hero_Yuriko_01_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Kiliian.prefab","","","1","","Aldridge","[0,0]","","hero_icon_Kiliian","Assets/_Art_LastWar/Models/Cars/A_Hero_Yuriko_01/prefab/A_Hero_Yuriko_01_PBR_zhanshi.prefab","hero_icon_Kiliian","[""A_Hero_Yuriko_01/A_Hero@Yuriko_01_low_skin/To_unity/DeformationSystem/Root/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Yuriko_01/prefab/A_Hero_Yuriko_01_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Yuriko_01/prefab/A_Hero_Yuriko_01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[2.8,2.5]",1,"[0,0.25]","Hero_Doctor_02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_02/prefab/A_Hero_Doctor_02_city.prefab","","","A_Hero_Doctor_02/A_Hero@Doctor_02_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point",50025,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_02/prefab/A_Hero_Doctor_02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Doctor_Poison_ur.prefab","","","1","","Doctor Poison","[0,0]","","hero_icon_Doctor_Poison3_ur","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_02/prefab/A_Hero_Doctor_02_PBR_zhanshi.prefab","hero_icon_Doctor_Poison02","[""A_Hero_Doctor_02/A_Hero@Doctor_02_low_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point/fire_point""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_02/prefab/A_Hero_Doctor_02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Doctor_02/prefab/A_Hero_Doctor_02.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","","","34|210","",400001,0,"","","","","","","","","{}","cfm_saiji_s2_gou","","","","{}","{}","",""
"{}","1",0,"[0,0]","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab","","","",70000,1,"Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/ribenmeizi.prefab","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","hero_icon_Monica_JP","hero_icon_Monica_JP","","hero_icon_Monica_JP","{}","{}","Assets/Main/Prefabs/City/Worker/A_Hero_nvzhuboqban01.prefab",""
"[0,0]","1",1,"[0,0]","{}","","","","[2.5,3]",1,"[0.1,0.25]","Hero_Monica_01_gaise_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_gaise_team.prefab","","","",70001,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_gaise.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/ribenmeizi.prefab","","","1","","Kilian Qatar","[0,0]","hero_icon_Monica_JP","hero_icon_Monica_JP","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_PBR_zhanshi_gaise.prefab","hero_icon_Monica_JP","[""A_Hero@Monica_Japan_01_skin/A_Hero_Monica_motorcycle3/A_Hero_Monica_motorcycle4/fire_point (1)""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_gaise.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Monica_01/prefab/A_Hero_Monica_01_gaise.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[1,1]",1,"[0.2,0.25]","","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","","","",70002,1,"Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_merchant.prefab","","","1","","小蓝人","[0,0]","worker_halfbody_big_2002","hero_icon_Gump","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab","hero_icon_Gump","[""Hero@bubing02_skin (1)/To_unity/DeformationSystem/Root/gun/firepoint""]","{}","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02_battle.prefab","Assets/_Art_LastWar/Models/Characters/Soldier/bubing02/prefab/A_Hero_bubing02.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_S2_xingxing01/prefab/A_Monster_S2_xingxing.prefab","","","",270023,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_S2_xingxing01/prefab/A_Monster_S2_xingxing.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_S2_xingxing01/prefab/A_Monster_S2_xingxing.prefab","world_monster_boss_big_new_S2","[""A_Mongster@xingxing01_skin/To_unity/DeformationSystem/Root/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_S2_xingxing01/prefab/A_Monster_S2_xingxing.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_S2_xingxing01/prefab/A_Monster_S2_xingxing.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.13,0.25]","Hero_Einstein_zhuanwu_02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_02/prefab/A_Hero_Einstein_zhuanwu_02_city.prefab","","","A_Hero_Einstein_zhuanwu_02/A_Hero@Einstein_zhuanwu_02_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point",5001502,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_02/prefab/A_Hero_Einstein_zhuanwu_02_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tom.prefab","","","1","","汤姆克鲁斯","[0,0]","","hero_icon_Tom","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_02/prefab/A_Hero_Einstein_zhuanwu_02_PBR_zhanshi.prefab","hero_icon_Tom","[""A_Hero_Einstein_zhuanwu_02/A_Hero@Einstein_zhuanwu_02_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_02/prefab/A_Hero_Einstein_zhuanwu_02_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_02/prefab/A_Hero_Einstein_zhuanwu_02_city.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_youdangBoss01/prefab/A_Monster_youdangBoss01_wuran.prefab","","","",270022,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_youdangBoss01/prefab/A_Monster_youdangBoss01_wuran.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_youdangBoss01/prefab/A_Monster_youdangBoss01_wuran.prefab","world_monster_boss_big_new_S1_feiji","[""A_Monster@youdangBoss01_skin/To_unity/root/pelvis/spine_01/spine_02/joint11_r/Shoulder_R/Elbow_R/joint13_r/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_youdangBoss01/prefab/A_Monster_youdangBoss01_wuran.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_youdangBoss01/prefab/A_Monster_youdangBoss01_wuran.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.13,0.25]","Hero_Einstein_zhuanwu_03_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_03/prefab/A_Hero_Einstein_zhuanwu_03_city.prefab","","","A_Hero_Einstein_zhuanwu_03/A_Hero@Einstein_zhuanwu_03_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point",5001503,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_03/prefab/A_Hero_Einstein_zhuanwu_03_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tom.prefab","","","1","","汤姆克鲁斯","[0,0]","","hero_icon_Tom","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_03/prefab/A_Hero_Einstein_zhuanwu_03_PBR_zhanshi.prefab","hero_icon_Tom","[""A_Hero_Einstein_zhuanwu_03/A_Hero@Einstein_zhuanwu_03_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/up/point/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_03/prefab/A_Hero_Einstein_zhuanwu_03_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_03/prefab/A_Hero_Einstein_zhuanwu_03_city.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_ganlanqiu01/prefab/A_Monster_ganlanqiu01.prefab","","","",270021,0,"Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_ganlanqiu01/prefab/A_Monster_ganlanqiu01.prefab","","","","","1","","","{}","","","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_ganlanqiu01/prefab/A_Monster_ganlanqiu01.prefab","zyf_BOSS_touxiang_6","[""A_Monster_ganlanqiu01_skin/To_unity/DeformationSystem/Root/Root_M/Spine1_M/Spine2_M/Chest_M/Scapula_R/Shoulder_R/Elbow_R/Wrist_R/fire_point""]","{}","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_ganlanqiu01/prefab/A_Monster_ganlanqiu01.prefab","Assets/_Art_LastWar/Models/Characters/Zombies/A_Monster_ganlanqiu01/prefab/A_Monster_ganlanqiu01.prefab"
"[0,0]","1",1,"[0,0]","{}","","","","[3,3]",1,"[0.13,0.25]","Hero_Einstein_zhuanwu_04_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_04/prefab/A_Hero_Einstein_zhuanwu_04_city.prefab","","","A_Hero_Einstein_zhuanwu_04/A_Hero@Einstein_zhuanwu_04_skin/To_unity/DeformationSystem/Root/Root_M",5001504,1,"Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_04/prefab/A_Hero_Einstein_zhuanwu_04_battle.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tom.prefab","","","1","","汤姆克鲁斯","[0,0]","","hero_icon_Tom","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_04/prefab/A_Hero_Einstein_zhuanwu_04_PBR_zhanshi.prefab","hero_icon_Tom","[""A_Hero_Einstein_zhuanwu_04/A_Hero@Einstein_zhuanwu_04_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/WuQi_M/WuQi1_M/firepoint1"",""A_Hero_Einstein_zhuanwu_04/A_Hero@Einstein_zhuanwu_04_skin/To_unity/DeformationSystem/Root/Root_M/Body_M/WuQi_M/WuQi1_M/firepoint2""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_04/prefab/A_Hero_Einstein_zhuanwu_04_battle.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Einstein/A_Hero_Einstein_zhuanwu_04/prefab/A_Hero_Einstein_zhuanwu_04_city.prefab"
"[0,0]","1",0.8,"[0,0]","{}","","","","[2.4,2.6]",0.8,"[0.1,0.25]","Hero_Tesla_zhuanwu_02_Timeline","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_02/prefab/A_Hero_Tesla_zhuanwu_02_city.prefab","","","A_Hero_Tesla_zhuanwu_02/A_Hero@Tesla_zhuanwu02_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/point1",5001602,0.8,"Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_02/prefab/A_Hero_Tesla_zhuanwu_02_pve.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_icon_Tesla.prefab","","","1","","Tesla","[0,0]","","hero_icon_Tesla","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_02/prefab/A_Hero_Tesla_zhuanwu_02_PBR_zhanshi.prefab","hero_icon_Tesla","[""A_Hero_Tesla_zhuanwu_02/A_Hero@Tesla_zhuanwu02_Low_skin/To_unity/DeformationSystem/Root/room/cheshen/up1/firepoint""]","{}","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_02/prefab/A_Hero_Tesla_zhuanwu_02_pve.prefab","Assets/_Art_LastWar/Models/Cars/A_Hero_Tesla/A_Hero_Tesla_zhuanwu_02/prefab/A_Hero_Tesla_zhuanwu_02_city.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150024,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头金敏熙","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150022,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头亚当","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150021,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头卢修斯","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150020,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头死神","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150019,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头卡莉","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150018,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头斯凯勒","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"[-15,-75]","1",1.4,"[-15,-75]","{}","","","","[2,1]",1.4,"[0.53,0.25]","Hero_Park02_Timeline","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","","root/body/control",150017,1.4,"Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","","Assets/Main/Prefabs/HeroSpinPrefabs/hero_tachie140_SkeletonData.prefab","","","1.2","","僵尸头DVA","[-15,-75]","","hero_icon140","","zombie_icon01","[""army_t6_04/root/body/control/point_fire""]","{}","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab","Assets/_Art_LastWar/Models/Cars/army_t6_04/prefab/army_t6_04.prefab"
"{}","",0,"{}","{}","","","","{}",0,"{}","","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","",22401,0,"Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab","","","","","1","","Assets/Main/Prefabs/LWGuide/NPC/A_Hero_lixiaolong.prefab","{}","worker_halfbody_2401","worker_icon_2401","","worker_icon_2401","{}","{}","Assets/Main/Prefabs/City/Worker/A_worker_ben_low.prefab",""
